id,a49,a50,a51,a52,a53,a54
f843f12823a4f694945f0bb39522f4a7,827.904,793.022318,750.288,1078,1000.19543,965.888
9933d813c1351e6f3e023f69dcd02899,1302.764803,1184.033045,1633.7556,2347.35,1735.010968,2103.2256
f246b813ed37c92f277d7bafac64ab2d,2.0544,1.9688,1.8618,2.675,2.4824,2.3968
6f8a6e8f721a6ed0cbdbe387f1ca0626,67231.36896,64511.25774,60815.1402,86922.62125,81098.96491,77576.6096
645595e68feac90a96f2b09cc6548e17,58.5312,304.079624,53.0439,76.2125,122.12893,68.2864
02e6b6a42df11151e999839842d5d162,0,0,0,0,0,0
7308b742e3e67261c00b7253f4135c7f,19461.2832,18636.08396,17636.7879,25340.2125,23514.70336,22704.8304
0243d9fea8479fc500e3fd058c12721f,0,0,0,0,0,0
f92366b991be144df61a5473ba3906b4,286.0512,273.99716,259.2339,372.4625,345.57908,333.7264
96af8daa0748423aef59dba0c96d521a,48000,46000,43500,62500,58000,56000
30e64556ef1fc88241543d12d288c101,7.4976,7.180195,6.7947,9.7625,9.057152,8.7472
434fc53e2c857566430ac72389e38f2e,39.5328,37.865562,35.8266,51.475,47.75901,46.1216
b9cb74ce8bb7094a45cc24bfbf8c355b,0,0,0,0,0,0
6ed266a309fd32b5bc7545b401a0f355,0,0,0,0,0,0
8b82800f318929f9a0fb7656508d4dea,0,0,0,0,0,0
fc5afbd6b979af92f822ef419066b0ed,0,0,0,0,0,0
f96af8a57d6f35c0441fc5b696e54030,0.864,0.828,0.783,1.125,1.044,1.008
a8e0ed7ad9af2953379328a8a0ca7291,820.464,785.897322,743.5455,1068.3125,991.20789,957.208
a756100c1e2dba101020c7d0952282f4,205348.569,197409.3179,185209.2627,282063.8625,252963.1747,253898.5456
7cfda7a655f200c5b5565a849af195a2,0,0,0,0,0,0
3c48af2589576bc13e5434025713baca,0,0,0,0,0,0
1db15687bc41f628b7d40f20b5ef41e8,500.6208,336.337795,1149.6876,1322.570838,772.625215,1060.8416
39d0c2092a3dda4a5db4d3427cf7513d,9.6864,9.277795,8.7783,12.6125,11.701952,11.3008
dd93d3385f0903ec1c34e0e41185a21d,0,0,0,0,0,0
368e6efb1ce242dc9518760a97bc55c6,0,0,0,0,0,0
4afdad80503f2f70136a70dd46154a38,0,0,0,0,0,0
51cbb83ab880b2b8b202b4dba392bcff,959.884157,875.108398,1323.1917,2834.30375,1679.638112,12416.32
624a302b5c34713b0be692f0eb5c685f,1.075843,0.779139,1.1049,26.5875,8.932255,1.4224
f84a59b12df567fafb4d6b76ebc221ce,5618.7168,5381.983955,5091.9621,7316.0375,6788.002032,6555.1696
38c44796ff675f5bf59dbd8abb0bf071,6860260.803,6519225.454,6224577.751,9742948.112,8525097.802,10384685.52
1eab3ab44b2b7cc91b0554b86045b5ef,12.006403,13.084038,10.9968,479.205413,155.811328,273.5376
27ca378ba8b79e8a0c751392b14e2893,NULL,NULL,NULL,0,0,0
224cf48d03ec3770c98191002df2c93e,0,0,0,0,0,0
71e1a26075b8c35675f180a31b696cb6,96.1344,92.08372,87.1218,125.175,116.14036,112.1568
a2346d945c5f61d3ab42823de71962ca,123056.3658,124208.3774,111060.5286,159814.7671,152594.0247,143395.4368
22005681736ae7f534ff670100b471bc,223.050883,71.644899,113.883,217.489588,157.364185,124.1072
3dfef7af26e09c19254ab91ef17ec227,288.8256,276.65596,261.7482,376.075,348.93148,336.9632
3a1ef37a0eae5501bd6fad04b2c923dc,0,0,0,0,0,0
3dd10691ab0940c558479bafba9f808b,6680.70816,6365.178442,7369.3437,8770.553338,8413.254832,7855.6576
6ccbfea294235e56304af8fe71d6dd89,115.0368,223.020779,65.1021,29.7875,238.236288,5.4096
fec2f354a07735f0f47fa7b82fbe2172,3.3792,1.84092,3.0624,4.4,3.39996,3.9424
e0e65e179b0efe1b86245d09fa37edfe,9805.5648,9392.426482,8886.2931,12767.6625,11846.15497,11439.8256
15ea91a003b98a604d580085d8b232cf,2264.329603,3683.205584,1904.0907,2373.2625,3199.386848,1779.2432
3319e4c51f08db4af9a2bca4a25bb301,0,0,0,0,0,0
ce638f9b544981e2ef7123af9015c78a,19341.9456,18535.96608,17528.6382,25184.825,23371.48577,22565.6032
fd7bf305689556a1e1adb2e80daf19d5,96.6912,92.61732,87.6264,125.9,116.81316,112.8064
6507cd2968f1acd06497c2b1a2feecd6,510.140803,625.302638,501.7551,740.9125,678.886265,735.5376
55e9c43508d15ae81af274e7241e1e8f,3.6672,3.509395,3.3234,4.775,4.428752,4.2784
a06c8a4fc46d8e8efb03c6e285df0c0b,115.6896,110.814101,104.8437,150.6375,139.764665,134.9712
6e3faf6d15b43869f2a883d1563119aa,389.328,372.92568,352.8285,14048.60416,4659.238728,14454.216
55831975cc36dc1482c96d551633cc4f,97.9872,93.85932,88.8009,960.920838,376.156935,2354.3184
077253e420a9bd2de0457fe2a24de7a6,15836.4576,12776.44224,13239.8775,18047.6875,18573.77886,15856.12
b02e418a460de1f5e9d1897a9c1fe08d,52212.5184,50026.86382,47317.5948,67985.05,63085.1723,60914.6048
aeb5a32b2580276531ffbd14c5ef4f09,192240.3443,184299.318,174036.4182,250623.6492,232310.626,224289.9344
6474685765df0af45a68bc11b721284f,42274.13025,48110.35426,2791.6908,4067.205,40241.92566,5369.8736
f595407087e0120abd74e91005561161,0,0,0,0,0,0
98b1b9a01e443456f2a957614068c7ca,1.8432,1.761395,1.6704,9980.4,3088.752752,52066.4704
cdff14a578133f7e07b4b8a805ad29a4,28934.592,15373.13233,26221.974,38920.24459,29672.45883,37103.5728
2d9854b76f30c9c7b9a39325c96f620e,0,0,0,0,0,0
a752b805c750aa3f53d6b6b2a961226f,0,0,0,0,0,0
b9d34c62c2852c1c4d5909f55bd700b8,0,0,0,0,0,0
8d28da495f00135fcc9e8c7bae5c5554,0,0,0,0,0,0
ae5c4fdab5d2aabc837198c9133b82a2,0,0,0,0,0,0
538e9f0990344971bd6855f974d9cea4,100.000003,31.944442,543.75,572.916663,217.5,364
35ab86deebd7dc55ac119faab4478f8f,0,0,0,0,0,0
c6f762f8ef1ebe91f84a2e236079b5da,0,0,0,0,0,0
8d3c94f598ac6db11b556f5e62093bc3,4871209.885,5081622.14,4372121.855,6326212.637,5978657.778,5661677.974
85f8097d7fd83ef9e8df2177aeca7b82,0,0,0,0,0,0
b0c980bee0ce72a1d6fe07db320c0fd7,10642.32064,5200.562605,11737.692,5446.085,7521.003585,470.1536
f4f7dd23701b67a570b8654320ec5836,100.464,96.23292,91.0455,130.8125,121.37196,117.208
1ca0856695b5c6d295935be0b853540e,40669.4016,38527.95964,36856.6452,52954.95,49133.22332,47447.6352
6b2b9236afcc01a2d89e460a8cc61035,23437.28896,20529.53494,48416.022,50622.70834,33255.18251,40859.392
e3237f955078f8872878e06ff8d40fa6,3162.432317,3110.796,1616.3904,3763.431663,3724.769535,3064.8576
0f327d3cfb310fb3ea9129b75e39dc80,883.6032,846.375675,800.7654,1150.525,1067.486392,1030.8704
576eba5c39efdab44c596989e3c3091c,484485.5936,464494.204,445227.5373,639924.6783,589709.4699,572127.1024
0cdacfaf9de7712f5be816c827a78729,818026.1578,779104.0177,746956.2132,1080103.786,990823.753,974011.64
6c2f595c4c72984a371e3d73a5cd4080,11.04,10.574995,10.005,14.375,13.337552,12.88
4e283a30da9cb69510c5849d5a8a6434,192015.8016,184015.1382,174014.3202,250020.575,232019.0912,224018.4352
198f654791dee293f5a9cb37dba6ccdd,0,0,0,0,0,0
9c98c18446b079653b22e0b3bbb9e186,0,0,0,0,0,0
ad9d77e9ab7209d0ef4c39526c8284f8,NULL,NULL,NULL,0,0,0
3e2b171873128cd6aab5a72e0b099335,NULL,NULL,NULL,58334.48834,18044.80173,56001.1088
289113c37627a9eb288911a8d0e038b2,14440.4064,14159.79482,12477.6183,15368.7725,16504.70066,11430.0144
8333ec4225b31d929cbb7a5c63281b51,6448.206403,2737.75348,44.7441,2864.405838,3802.365032,10.3712
63b1cc5516f705668a82229c4682180a,5099.8368,2276.880299,523.1571,1178.549163,2790.07724,970.6592
58599c65bee25ad1e4fcd6544eacbff2,0,0,0,0,0,0
9cc29cadf994b5fee71c24c672e44b44,116.4864,105.863278,105.5658,151.675,140.73236,135.9008
d66583145518a116e2f5b286af2e8452,0,0,0,0,0,0
5f108be5afbc4d748156dbdca48e865b,0,0,0,0,0,0
36d71829907277ed6851a48958f90fa7,28513.336,70436.39528,335.4285,8815.385413,51387.94664,56434.896
646c530930b4318af97df9ff27997a4e,97.056,92.96692,87.957,126.375,117.25396,113.232
3a60d34b3bb9e4c90f56c69a19c756b5,18.470083,10.197482,24.8559,12.989163,15.412792,11.1888
dfbff3677e4a69b553b1685c333b98cc,42751.3152,40950.07502,38743.3794,55665.775,51648.09263,49876.5344
1cca31cfb67184095c9e5fafd9b1679e,319.5168,1183.357765,289.5621,416.0375,746.344777,372.7696
b34ba141923da33c1e15872d64604940,0.2016,0.1932,0.1827,0.2625,0.2436,0.2352
9925608d2dc1e2dbaff0135beb266da1,0,0,0,0,0,0
b1d93fc64e2e15f66d2450e5068a27d4,390.97152,230.834238,2.4186,424.30125,420.451663,2.5872
8ee0e37b37d1c430f814b27e79e55247,0,0,0,0,0,0
6b563493a36a9a08091c53ac838cc697,54.8352,68.474882,49.6944,71.4,80.197632,63.9744
762b503cfc7d5da947ee58f6c372b30d,18397.8336,17686.26982,16673.0367,24622.17918,22468.05147,22584.1392
d2f207cb9ab4c2980b2748bff83f8846,0,0,0,0,0,0
8b9e47f898b89075128d7afc93bca5f2,100.9632,96.71132,91.4979,131.4625,121.97516,117.7904
a4425ca688194bd53c227480eb221a0f,448.0896,429.208824,406.0812,583.45,541.338743,522.7712
1787cd029ab385131f87a12b2837e689,452.287363,537.823002,0.2958,0.425,430.587105,0.3808
fbb7b719cb6840e9b77bb728121533f2,0,0,0,0,0,0
f3e0fc2901edd7e454473602cf40803a,53498.6688,50139.65346,48483.1686,69660.975,64641.94218,62426.3136
d9900b4ff1e5e7bae42e5c668ec3b85b,181.44,173.794845,164.43,236.25,219.198368,211.68
b2f317c1dcac6a70701f9a8bd8db37cf,147.5232,141.306278,133.6929,192.0875,178.22291,172.1104
2d1e9e8e536c0649c36636ec22581098,0,0,0,0,0,0
cc3e2bcf6c53bc74404773d694dd5439,10680.1488,13295.46566,6738.5415,4623.455838,11562.23091,1053.0576
48a682ba9fd4eea921c723b4011c6e77,2.6592,2.543395,2.4099,3.4625,3.210752,3.1024
48db4a50f52d2f101d1ce1eb7279a23f,0,0,0,0,0,0
ec74aa6284dc1fa23268a2040931a2df,125190.8624,120719.1808,113603.7561,163505.4246,151733.8937,146712.0368
1e8d50febbbe7913ed4c77b7f8db7240,0,0,0,0,0,0
31fc01dee3fe75e1edc4e8d18f1bd552,0,0,0,0,0,0
0402cfd59d0f8457683ca26a078ebde6,12642.0096,12109.36374,11456.8212,16460.95,15272.87926,14749.0112
579c347cc1e122a12b07df6856619007,0,0,0,0,0,0
690fb5c08cc9373206d99ab20ebcbf2d,0,0,0,0,0,0
9743be1856258aa82df486668b033526,9.0528,8.670595,8.2041,11.7875,10.936352,10.5616
11b34d950d3f3488965d60d780e13525,0,0,0,0,0,0
162ceac992ba26bb3b0e59c85da91d1c,106343.2704,101911.5044,96373.5888,138467.8,128497.729,124067.1488
7cd7f5ec8b131448752b0f98f9ca661f,3.106243,2.959438,2.8101,86.625,29.290128,28.1456
869f91b653527ad7e51edb06bc7aa5ea,194.4768,186.28344,176.2446,253.225,234.94872,226.8896
e4c5165381b83880b66e3fcb56757c6e,768.93312,723.719638,686.4126,861.440838,945.572457,717.7072
e0919e60079cf8584959c8bc556fbeec,61211.11744,27086.28376,144113.7513,40322.61584,43542.37094,27730.416
ed4fc0153fb60194f6b1a3b341534c18,0.0096,0.0092,0.0087,0.0125,0.0116,0.0112
171f59542b0db2f750b08ccee7a7c1b8,467.7888,433.25019,172.4166,292.72,400.954638,144.4128
d9c9a9173a9bce76fc5d29af3083881c,29.4336,1946.754141,26.6742,38.325,362.98771,34.3392
ff62f168a96801445e7c1a1efc932952,34356.2304,32473.9208,31135.3338,44734.675,41249.8784,40082.2688
cc69b176a9cb074aa698739cfa3e11b9,0.3264,0.3128,0.2958,0.425,0.3944,0.3808
83f1f622f5f9bcd5a5f4136ddc6c32a1,0,0,0,0,0,0
bc328d385100a861f8d5d9c82e1a01d1,20910.6336,46635.77888,18950.2617,27227.3875,33732.8201,24395.7392
95efa59d3e906ea0557339835c1a4237,2610.020477,1769.805224,3084.8286,4420.225,3111.225943,3160.3936
0a23360e79f6c5e86613401cfac1eb0a,0.096,0.092,0.087,0.125,0.116,0.112
e24236ddfc2f83ccd9cc5a80cbc07a3c,0,0,0,0,0,0
3b294800fd97be955e38b6bf874a4a6e,1653.317117,2448.739059,1755.9732,2925.5125,2643.185663,3471.0704
9a7dfa6802421d74643c4c6f42e05d1f,80726.064,77362.43793,73157.9955,105112.0625,97543.97441,94180.408
420c163f255bb012d6d7221f4b61e965,20696.7456,19712.2512,18756.4257,26948.8875,24932.8776,24146.2032
8c3b67eded3b6a11868d1c7a5aa2ca37,0,0,0,0,0,0
90e71b255c72a4f29d33476040142b84,NULL,NULL,NULL,0,0,0
741453fdf7e8f50c8583a4228198d7ef,1572.025603,1365.337859,1769.0232,2541.7,1963.666815,2277.3632
6c70352e305074fff4d1f8c5cc0f82ee,0,0,0,0,0,0
31e8a1a07eed4ed88fc67cc5be173792,704.454403,1696.30888,7.7865,339.579163,2242.84427,11.2112
cad774aa00bb0b822cb8be1dc96dff24,0,0,0,0,0,0
12997d0b72cbad716ffab246bbc2ee42,0,0,0,0,0,0
111509237fa91e2d7858f58fff156585,7287.0048,18328.392,5282.0484,15153.12291,14106.24585,4472.5744
0060557c02069a83a1fc2cf5ca6651bb,0,0,0,0,0,0
19929ebcc89b6ed8abd111310a09b32c,1183.945603,993.608179,1417.3257,2036.3875,1494.824975,1824.6032
de9290281bbf9f10e3fa0900d6530f46,614.352,1231.997659,165.2565,2699.604163,1735.60244,4105.864
654186dc4be5711ebc12a7bf06a7203e,363.4464,348.177579,329.3733,473.2375,439.103175,424.0208
064908d5e7f88f4b81fb297767188c9c,568270.5024,545075.8782,514995.1428,740660.55,686651.3649,663654.2528
c77e15114c73ad9cc7987fbab0d81530,18.672,17.883981,16.9215,24.3125,22.557105,21.784
fbf609aa32d836841f62cb7688fe918c,1526.5104,1281.179939,78.0477,2250.763338,2121.455943,4625.88
cd879129b86b551b6b09a4b8717552f7,0,0,0,0,0,0
15d231f28f909708714f8489ce483ee1,0.8832,0.8464,0.8004,1.15,1.0672,1.0304
943d420cb47b20387dc934fc375c3270,0,0,0,0,0,0
79511af458d1775e181fa7f98ee5fc6f,0.096,0.092,0.087,0.125,0.116,0.112
0f909000de823e92f3b2038ae10ca62e,9.9072,9.469358,8.9784,12.9,11.95895,11.5584
0f3e43233cde5107de4c8d1dba61074e,0.11712,144.862896,0.0957,0.1375,182.695743,0.1232
7be41d8f29fb18d13a6be6266040d872,0,0,0,0,0,0
794cc2aa28203119f03ce44fb0845167,0,0,0,0,0,0
16c7cffb656940e7303c334b81305d33,644.19456,637.110838,657.372,1284.0975,1016.200983,1004.1248
e9d8c7e90f6a0bfc6a8431ed2822f204,0,0,0,0,0,0
2e9c609b054e0ecae780bd14b4123bf4,17536.2432,16797.3919,15892.2204,22833.65,21185.63062,20458.9504
a602102d25b75599f537bdadc5fdd7c4,19624.368,18948.23403,17453.4615,25076.8125,23661.24294,22468.824
442e86d49205fcc15ee267b5e06d9825,3.0912,2.9624,2.8014,4.025,3.7352,3.6064
7de4db3fe9f28b9ab7f9c8d47e98f05a,0,0,0,0,0,0
ef6853a8c9469c65e20644110632a290,0,0,0,0,0,0
806d6dcde30394c02e02fdc50df80bdc,19555.39328,19453.55568,17434.8609,25432.12375,23666.81481,22407.8848
e4b662024220e1054b2fc93281e2b2c0,12173.8368,8722.316165,70.5396,7976.35,9626.696415,90.8096
e75c9e2d7cab2a0f4d3614f982dcdc4f,50766.23552,45411.88694,48718.3035,69528.22916,61445.88569,62097.336
1d5397f231936eef1c47361a123f1c23,459.269117,971.315962,47.4759,36.36375,736.571255,3.808
c14806e274f409e15e9dcffba577783c,NULL,NULL,NULL,0,0,0
8bb86c5117d605375725decf23f4fb64,284074.2621,271583.6133,257754.4737,370649.2954,343150.9037,332287.984
59b5e0828c33a26386e55cbba5d87e49,721.68,691.274402,654.0225,939.6875,871.86593,841.96
6fd5ead27a12355c8d9bc17887ee6a45,0,0,0,0,0,0
8c76a4e48b6d3df8ea834f2a99865bcf,284290.9293,270998.0959,258315.615,375126.3375,344725.763,337886.2816
4178bf1d083277d0775549d690c90a03,1755.900797,3323.642085,2291.3451,3292.1625,3794.165375,2949.7776
e3860af76045ed8f22b4870135ea9a70,2162.59008,1733.328456,1480.5225,2127.1875,2186.436057,1905.96
f47fbc2ebc7062c0d8c1a60507e3f10a,2.7936,2.672195,2.5317,3.6375,3.373152,3.2592
5ba19af46e32d3a1ed7cb2f748fb26be,39338.1408,37698.61582,35650.1901,51221.5375,47533.37374,45894.4976
58c1430733014c37b1ded557bd7f28fc,3324.9024,2808.963936,3747.5772,6791.316663,4220.418337,7188.0032
d6d1f4ca28cae85bb609c16b4dd0cad3,0,0,0,0,0,0
82425d87121d6adf2ba7e400e529481e,139.135997,60.56728,2138.112,359.267913,183.057408,20.9552
98ef2488f96ecda0e4453918b9d1bb1f,0,0,0,0,0,0
c88eaf22ebe6f53ee50161b1c45e1e12,4.416,4.226995,4.002,5.75,5.333552,5.152
4f828152f2234fbc73a6aa92ffbc6fcc,416.62944,219.877341,1291.4715,1794.3925,750.78499,18.3344
8d16f727925fde82861facbf962d2db7,135.3216,129.618082,122.6352,176.2,163.48177,157.8752
80897690c6f05570cc32c50c51c190bf,0,0,0,0,0,0
c4efa2e4a99a09283bdc0be979b2efc9,0,0,0,0,0,0
f6b3846402da0c0e5c23724c24173923,NULL,NULL,NULL,0,0,0
c3bd27cc24c3564ab9c5d401cb8f8f2c,0,0,0,0,0,0
e495d3ea60d3cb046404a8934a580eca,1816.455677,7179.591984,1461.0258,1862.541663,8389.760448,993.3168
58c126c2d853975edd4c1176a71275fb,1112.482877,1589.325456,875.9334,712.919175,1051.04635,204.4224
d478d3ebe5db4a41601c65a268be634a,4.8192,4.608381,4.3674,6.275,5.818305,5.6224
c44438f3f23e092698e1e6c9d8de6dba,0,0,0,0,0,0
51b8a307bf982ca860d31d169fffcf46,1450.291843,1557.174824,1356.5475,1315.911663,1329.3368,1216.9584
87368cc4e98b3598aae7d0d9394b72fb,0,0,0,0,0,0
963b43dc3693981d2735006495effeb6,799995.1427,744784.6052,736744.9362,1048055.66,960869.3399,1005740.075
b8ac2521a0afdcdbb32b2ab0efbf07ba,2659.9008,2547.829398,2410.5351,3463.4125,3213.43947,3103.2176
1cc3817cd8e18215bf72e85d0e46b1b9,170.0832,162.916259,154.1379,221.4625,205.478015,198.4304
1c149e9b996e14139dbb7c052f342dba,234.576,224.691802,212.5845,305.4375,283.39213,273.672
aeaffb4247aa6286da01cfc7f7131005,0,0,0,0,0,0
493901191f8184012666117b1ae35bee,97.3824,93.27972,88.2528,126.8,117.64836,113.6128
db78da546944ad43464c2d34bf43276f,537.888,294.595859,0.261,217.041663,407.597703,0.336
467c313cd807e711400a650c03979c8e,2277.735677,727.610005,3818.4561,11327.2125,4421.30571,17086.104
b4fda80cb8e62a73c8ec3e820e02c1e4,154125.0442,151504.9109,137331.3183,195338.54,185464.7506,173103.9296
dcd6d78c315ec5b0f9cabc525569c17d,19492.34816,12832.26887,19152.7194,26237.11041,22577.60187,23404.1696
fd56a6376932ef7a10487cd1c993efb1,11043.90944,7729.534358,12182.4012,15789.42166,12309.09731,17963.4784
8fdbe3c5024587ac2c75d1144df77405,301.327363,147.702219,261.5394,384.435838,256.44867,0
868e1c2f12c585fa9c7ee9b13bcc2c98,358160.5869,338601.027,327923.8452,439302.5154,421548.963,390922.5712
dd5966d5a40d88a428cf96a40a3d256c,0,0,0,0,0,0
6b3e466da6c0847b608b25a521a55c65,11886.1056,11390.81614,10771.7832,15476.7,14362.36046,13867.1232
7b4fea73b5bd16f35d53e47150e51613,NULL,NULL,NULL,0,0,0
ff90c440f01456409740e13f784b35d8,634.642877,554.977939,337.5426,109.975,504.62552,98.5376
29a5c23818ae1baf93b55020c87398d4,66874.368,37461.4939,60516.678,88440.97,69121.70235,78613.6176
547e22578a35d195820b445ee5beae3c,12.431683,92.827181,0.0174,42.77375,71.725248,81.7824
8024b5af910348563b05ae05faf81fdb,7096.512,3030.474278,6288.3948,6688.301663,5390.103432,4550.9408
db4eb52074bb204d0f335b1bac8d4e55,0,0,0,0,0,0
5a09d96cc5f6f56c8198cfb4d1c95df9,4596.87072,6273.219125,3589.0284,1653.4075,5353.672983,11.816
dbb225563a2830795eaad9ed5ffbe973,1225.9488,1174.296584,1111.0161,1596.2875,1481.075623,1430.2736
c9c381f667136f10d766283c1588ca91,16.4352,15.740381,14.8944,21.4,19.854305,19.1744
1a5f88c93013a88bbaaa269cb7e847f1,33997.448,35431.62012,34431.7899,43000.985,41708.71885,39856.3424
e7973a669e9de9e358aad7434f30e71f,1099.3632,1053.045496,996.2979,1431.4625,1328.147417,1282.5904
8f63111108ee25a1b98244f687e009f7,0,0,0,0,0,0
92650904f320a769cdb95272116e5d28,0,0,0,0,0,0
0dd987d51537cc6a196ad4b1d4cd1b3a,4.6848,4.484595,4.2456,6.1,5.658352,5.4656
42238aed237317eedd03f67da2e266f5,290.60064,413.436859,12.3453,1257.644163,522.53063,1888.936
93831c107122718a624136804c0b04f2,21230.94849,27861.95364,27463.377,27244.5475,29528.09362,17100.8768
fdff9f11cf502af281668cd5a13fdc31,460717.7133,441301.1716,417685.9212,600183.6075,556696.9524,537980.1168
0290813297f833a6dcff614f28bffdc9,786.8448,446.288624,807.4644,1225.275,824.70548,1214.5504
f89483c0f13b5a257c4803958aebe744,22045.84256,19916.43886,22241.3151,44564.35916,27099.12605,44568.5072
9c61d6a361b4268fc98fa398f8e881de,14057.93152,11816.90259,12047.0466,18002.77666,16476.91338,15903.664
fbbab7e416194090113cd04bd5d1e106,9949.841923,6229.021405,15035.4183,5598.570838,7398.634535,315.9408
67481f286435b625d80c76d43a6db98d,NULL,NULL,NULL,0,0,0
9a401e492e3d1441eaa486e31bcbafde,1029866.754,988251.9347,934593.9069,1342102.12,1244798.534,1201642.131
459421d607b7c64951a24c95419002b0,0,0,0,0,0,0
2d1353560b8185dcbf3f584c0585a43f,1536.329597,1574.348776,1388.346,1870.257088,1853.077832,1637.7872
18cc98a97fdf3da1e79a277860987f3a,78.931843,84.493416,31.4679,22.3525,108.624975,2.1056
fb31f74059cf700a33b6bccc34b7d6b6,0,0,0,0,0,0
78823a804f622b3fedc5eb18a53e1740,1345.776,1601.575358,1219.6095,3185.645838,2138.670737,3138.072
9ef74192c4eb2183be783788b08f23ac,5132.974397,8023.847565,1402.5096,1597.775,7524.159168,1981.4816
6db2c3d8467ecf8bff22b6ab2958be52,1517684.051,1450483.77,1377379.65,1967831.709,1829636.559,1764231.549
42d5702a4aeeb56e5b1175e7ccf3ccd6,0.0384,0.0368,0.0348,0.05,0.0464,0.0448
486f8830ed65362281e072b92ca6c1f3,120.3936,115.322101,109.1067,156.7625,145.448665,140.4592
37927ff655353f0b7f93b86bce36d3a0,3426.649603,5253.624322,3061.3734,6574.105413,5593.579937,6149.4272
c2adf2f8a8e5752287eb1e859a37a6b8,0,0,0,0,0,0
9046e570eb91597be2e11c21d5d437fb,10.8576,10.400195,9.8397,14.1375,13.117152,12.6672
70cb6fa1ca00a42b20c0974273f94cdc,0,0,0,0,0,0
6deb4d2debcb9f6393a1710b438cd0d4,541786.8544,516595.4732,542962.3368,780118.3,676106.2073,698985.9968
c3e152ba7faeab5f6182eb2eec999a01,29.1936,27.962176,26.4567,38.0125,35.268257,34.0592
eda0508361b4cb2354891fbf1159bba2,302.8224,262.504621,339.6828,488.05,389.061425,437.2928
f47a25f01ba0a8eb3c8edf72419715dc,163.728,156.830864,148.3785,213.1875,197.801263,191.016
34e28f75ad04ed7f5baee01e8d59a0fa,685.6704,509.780584,621.3888,1017.8,796.23741,911.9488
f82bc21faed8c4bec2e2636239150f62,7750.8672,7006.008334,5371.2234,7717.275,8500.70917,6914.6784
13f19d41fe55f87e45e26a26c8ee6b2c,143534.621,135641.5792,130642.2057,189108.4802,173587.3309,170666.4027
b8ae7c769b5fd8ceded7ad05e48a86b5,83199.21696,122934.9576,237557.6064,60348.10334,126441.3917,17347.3328
a47e9ed95b9f164f90e9fe977afe719c,386.46912,459.495638,318.5418,403.175,492.263528,351.4784
73aa6340e20d62c93f02e614befacc99,58.176,55.726958,52.722,75.75,70.28375,67.872
f32b6f22b9777639ca06ce6a0ae36d37,1933.152,1851.7024,1751.919,2517.125,2335.4512,2255.344
7aef9664f441d7ad29e8c64a7572a677,0,0,0,0,0,0
0b85a2ccd198ec22e6c5f0e2a1e8b054,4450.782077,3865.050024,4253.2386,5753.058338,5101.26653,4657.8336
b54b96e25fdab35181b61f7f88968dc7,2523.401597,1961.096536,3451.2117,11997.40834,5455.791912,22639.0192
31812156ebf88f28d99f300dcf999623,0.144,0.138,0.1305,0.1875,0.174,0.168
71ad0a4ec8302695772cebebe5604374,0,0,0,0,0,0
6233759736a0e89754cf22b289ce0352,0,0,0,0,0,0
5578e3c06404571358c0e3ec90a65e8f,0,0,0,0,0,0
a4f928d61545aa231cd4e864acfa16e7,5.4528,5.220595,4.9416,7.1,6.586352,6.3616
a37747a34035e4a7db6109d8b0097b8d,0,0,0,0,0,0
90f015d1be57026909d960bc0b08f727,134.304,128.642882,121.713,174.875,162.25217,156.688
10856c795821d43adb66ab42383c73b2,56.519357,254.067504,22.3851,165.37625,127.80017,153.9552
19b5abc669f87af1bd361f3f6634f475,570902.4947,410594.5061,498367.6245,589882.2063,624137.5382,503645.072
f5e7adc0a7c661e1ad9353d866f1d851,161.124163,52.187819,4351.0266,6478.483338,2069.36047,5539.4864
8305f05983471322cdbce73839e21bbc,0,0,0,0,0,0
136afa66e53bca8c11fa9df054f06ce0,9.8976,9.480195,8.9697,12.8875,11.957152,11.5472
eca80833d057459fa64979bc48da2355,0,0,0,0,0,0
306d0847cc1b2ae067358ea8a3a829ea,1808.211523,1049.279118,3915.174,5480.454163,2797.95828,6966.96
f8141ddd81a015b16a4bcffb90859964,NULL,NULL,NULL,0,0,0
886fc9976a01116383a8ca361e4bbe6d,61.056,58.481944,55.332,79.5,73.761303,71.232
756750652e1c18c460c4c1b06c20885d,310.2432,297.17115,281.1579,403.9625,374.806185,361.9504
ce40dedde861ea9d00aed3492958620f,2228.969597,3667.721579,1147.1037,1102.304163,2662.359175,20.7312
e9d1f06b8a8cfda1f5fe60f5c29b3c35,377054.5562,340771.3522,340723.4592,487246.955,458198.1625,436704.3184
a0bed27ba41921263da25b86b7e86e93,1.7568,1.678595,1.5921,2.2875,2.120352,2.0496
4c9f11a8863496760d64507ad93aad36,390.3264,608.522445,39.1935,1181.683338,855.225335,150.2256
4c456f34fc137052e5239bf7e162bfcd,24.4224,23.394781,22.1328,31.8,29.505505,28.4928
3bcd4679a44ed81b10b9f127fcc7afaf,1537218.159,1508120.798,1377462.065,1977451.373,1876222.182,1763780.648
09551b4e93fa50d86dc871331ec4a090,3.3792,3.233395,3.0624,4.4,4.080752,3.9424
74f59b54f70e5d997703e697c03cec15,0,0,0,0,0,0
2e235192c38604777905bd009bd079aa,82666.1216,75726.11121,56091.1359,162582.5658,142820.4479,157845.9792
90df6ff75d75565db25c0888b63e5da6,315.4656,302.175941,285.8907,410.7625,381.116585,368.0432
