id,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48
ff654edf204fe1b0a968d8de3edf0d07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7f06b89b2ac9d0ec7c2b15f3a47850bb,1,0,0,0,0,0,0,0,0,0,0,0,0
892fc42c24f68817ee25c44aec4e48cb,1,0,0,0,0,0,0,0,0,0,0,0,0
a134068c7d49afb7bc2fd9b675f0cee9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2b6c4fbc44c51a455258ad7278124bec,1,0,0,0,0,0,0,0,0,0,0,0,0
cad774aa00bb0b822cb8be1dc96dff24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5185591d831cd9325cbe6edb04f8772f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9e889000c882c291934a4af2a630e3f4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9eaa4c5bac41e916abe65962cf6d56cd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46df72aed37586f027b6b8b46947ca92,1,0,0,0,0,0,0,0,0,0,1,0,0
f083b438c24464b088d31bc20f6cfec3,1,0,0,0,0,0,0,0,0,0,0,0,0
b43cb1b622acb9bd9be290c5c9351c5e,1,0,0,0,0,0,0,0,0,0,0,0,0
e31a81695a5d16ca19a559d4f2ad72a1,1,0,0,0,0,0,0,0,0,0,0,0,0
e667ac33b61becfdbc9077cfd31614fe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9442dab94f0e53e4348b866ae68e742d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
806d6dcde30394c02e02fdc50df80bdc,1,0,0,0,0,0,0,0,12,0,0,30,0
a2cfec4a2afd65ad857d5bc6e6b8f335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136afa66e53bca8c11fa9df054f06ce0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a919b7a724b139cb2e7e724e884ed79d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69f87ec054b6f6b4fc005a9cfd031a43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bbaa14cac7a4086be0edd9a5c9bdba07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
791d31cee216c52ed5220b1317b7400c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5f343bc3948131d9511c13109dad5e81,1,0,0,0,0,0,0,0,0,0,0,0,0
e31c169bb222fee54654f3d2e1b97c96,1,0,0,0,0,0,0,0,0,0,0,0,0
e30f059a8216cd228d84dc5fbfb14af5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cf1df756ce17f25bf8f5273ec782cdfe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cf4cded8c0ec9fd816ef29cde8970ee8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8e27b936ab1fe39c8a4e5a8cbe103b8e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5b5aed462e99062780c8dbe5b70dfac1,1,0,0,0,0,0,0,0,0,0,2,0,49
72ebd101f3f1e5ab78d097cc36f8754a,1,0,0,0,0,0,0,0,0,1,0,0,13
e1385cd682a456f894498fe7c834a00d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2656317b044a9d8d086721419fad16f1,1,0,0,0,0,0,0,0,0,0,0,0,0
2f49c1f07169388dc72e0bab344add86,1,0,0,0,0,0,0,0,0,0,0,0,0
e96b942c071ade464bc65aa7998e7bb9,1,0,128,0,0,128,0,0,151,0,0,169,0
2f6d80fedd8b9dbb398f36fa9b50c5b7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9dec40654eba123d3ce3fc885d687a63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ba039718ebd886475f3b02e865a4ec5e,1,0,0,0,0,0,0,0,0,0,0,0,0
e25370489928f8e44c0261faab269719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b7b7db53ffcb9ec71224c08ef73c474e,1,0,0,0,0,0,0,0,0,0,0,0,0
d0dca8b571a7497e98ef0ae507d2cc23,1,0,0,0,0,0,0,0,0,0,0,0,0
b855cae9f2ae1e753847ae60e388129a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
be7956ab2b96e1e5152212c0eddc26be,1,0,0,0,0,0,0,0,0,0,0,0,0
8b9ed2215ae0f338f032a7734bd84e4e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
edae4a9ab251f441c199ee23b37ec833,1,0,0,0,0,0,0,0,0,0,0,0,0
99f5404910e3317f206021fdfc0e2394,1,0,0,0,0,0,0,0,0,0,0,0,0
48191cc5bebf4254287a992e9cf6f27f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6c5323ec2b670083581a02b5a43eb230,1,0,0,0,0,0,0,0,0,0,0,0,0
ab0e9dadabce8a043ced86528320742c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c1eeabc98f742cd93a52a0a82867ff9,1,0,0,0,0,0,0,0,0,0,0,0,0
1e08855f3319f47d150289863d4b70f2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f2bc9164459317f3ff57e924e91008b4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f154f0bb2bdaaea3b0e4adeb4ffd8929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1e2c670232a8fcb12770ff50054ee7d8,1,0,0,0,0,0,0,0,0,0,0,0,0
11ec20af01af32d603e03e6275fa3e8d,1,0,0,0,0,0,0,0,0,0,0,0,0
fc97af4d9c423f8a823f661622a5bca6,1,0,0,0,0,0,0,0,0,0,0,0,0
4316a0740eb56c17046f265fecfbbe27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f2b66bccc5b6abb4bdb5068877834d1d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40e88f249f0deb33f596e3cfbfa12ec3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
822dcc7427274b8fd1487c74b2f79ae4,1,0,0,0,0,0,0,0,0,0,0,0,0
68dffebfee2d63476a2400c510888ad3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8b0ecc10a857dad8db25fbbbc8154873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73098008f19e263b237b7b2bb1d7e89f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565420abd62a8d9361b04cfbfdafe89d,1,0,0,0,0,0,0,0,0,0,0,0,0
3fa9808888787cf4b1343617347a09ee,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bcf18175d54d6e3023be4e8ab9694a50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e99aed6b577773b58c5db53f57d7710a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
831561ac6d6197d683acb092c930050a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bf2115debb697b9287273ff9a419bcde,1,0,0,0,0,0,0,0,0,0,0,0,0
84f26759a3bd37800b251d597af36db1,1,0,0,0,0,0,0,0,0,0,0,0,0
8954afcf844faabc3246e11661b45bd9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10856c795821d43adb66ab42383c73b2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4f154bef1d483827ed7a82f7a38577f,1,0,0,0,0,0,0,0,0,0,0,0,0
62a2d05603b65ebd377d6036ede80583,1,0,0,0,0,0,0,0,0,0,0,0,0
08361d1eb2253a2c740ff99eb04888d1,1,0,0,0,0,0,0,0,0,0,0,0,0
fd60c0a3e0e06dd711f002366ea0a094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9c8c9c8a811efd241034fa24188bdb1e,1,0,0,0,0,0,0,0,0,0,6,0,0
b7e8fbeec8a6b6ea80300a49e2ad7051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f21af4c4cb189f99cec1c377219b7230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415a402f02417e9a169cc000e23be983,1,0,0,0,0,0,0,0,0,0,0,0,0
4bd60bd55ed6baa0bbdd624d4f491019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3f1cea260fb3ddd651d375c8928c85fa,1,0,0,0,0,0,0,0,0,0,0,0,0
2b5df8dc43adde0fff7c361e56337077,1,0,0,0,0,0,0,0,0,0,0,0,25
cfa6a85d7ff3835aaa69cc4dbe9f146a,1,0,0,0,0,0,0,0,0,0,0,0,0
55d34d0add1ce735593cdf57b83a013f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342f78eeedfe68109cfe8f6824f0849d,1,0,0,0,0,0,0,0,0,0,0,0,0
56b0c38565ec6aa08ef2bc1222456dc6,1,0,0,0,0,0,0,0,0,0,0,0,0
756041f90db1505f6a1d048d312158ad,1,0,0,0,0,0,0,0,0,0,0,0,0
53ada71eb96394c1eacad816d9c9b4e5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ccdacf17809d6a988c584826e505d7b5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e0ec8796e901a4296b600ac98fecef11,1,0,0,0,0,0,0,0,0,0,0,0,0
d3de6d2292279d6f4113ee806fefb040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fe4df49d85a7996ea9fcd8e62f609fb7,1,0,0,0,0,0,0,0,0,0,0,0,0
12b475af8113f68a74bb3159890f7df6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7fcb8f1aeb768680b87bbc35933a73c7,1,0,0,0,0,0,0,0,0,0,0,0,0
7c146d59296fafbe012a2fa66cd85ee1,1,0,0,0,0,0,0,0,0,0,0,0,0
8200d5f9da2d46ba46a86650786501ec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fed2e2eee8e525f4ae9a762bbdeca0d9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61ff90cb20e55dcc5c1d2ac3038050fc,1,0,0,0,0,0,0,0,0,0,0,0,0
8e18c1747ec4e8a289216f4d6801bd25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1d5c1e2bcc546376705c7f9ce1fecd3a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15f5af88e5ce9819425543952d1fcd0f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60ecc344694bd0bfbfa63f439623cc1e,1,0,0,0,0,0,0,0,0,0,0,0,0
74ff7e4b92178a024ab20243e0a8ab8d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0290813297f833a6dcff614f28bffdc9,1,0,0,0,0,0,0,0,0,0,0,0,0
01c609bdad28701a28f171874b5701d5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3971ab84e6babfbeac5255037bd5b068,1,0,0,0,0,0,0,0,0,0,0,0,0
55bcf07820ce8f0e11d7b3ef3625d10c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cdd094146e2f424b7d26ec8e28cef1aa,1,0,0,0,0,4,0,0,4,4,0,14,18
e4750f322f26f2efed24c2090b8aaf49,1,0,0,0,0,0,0,0,0,0,0,0,0
0ec166f1bd13db80baae07c2d1b64d6f,1,0,0,0,0,0,0,0,0,0,0,0,0
9b4566612bd4ee933229e68153af776e,1,0,0,0,0,0,0,0,0,0,0,0,0
e29f65efc8a430e201bef925f488a8ed,1,0,0,0,0,0,0,0,0,0,0,0,0
9bc32fe297f7e87f26ff6e594eb63cc3,1,0,0,0,0,0,0,0,0,0,0,0,0
24f15a73184c05c5a59f8433177fe757,1,0,0,0,0,0,0,0,0,0,0,0,0
8591e70499798e52260b71e152ccdd9c,1,0,0,0,0,0,0,0,0,0,0,0,0
c6f090e5917104f191a96e1ad5a1bc5e,1,0,0,0,0,0,0,0,0,0,0,0,19
32ea53fd8fee91a6e4e731160b64c200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4f828152f2234fbc73a6aa92ffbc6fcc,1,0,0,10,0,0,10,0,0,10,0,0,15
fb789a4241154a99ee836415a93a7a70,1,0,233,62,0,233,62,0,233,62,0,233,62
acd111ae776ecdf8c61e8c0e6e695524,1,0,0,0,0,0,0,0,0,0,0,0,0
c94ea806136f5770034b19f153edd30d,1,0,0,0,0,0,0,0,0,0,0,0,0
f246b813ed37c92f277d7bafac64ab2d,1,0,0,0,0,0,0,0,0,0,0,0,0
8210568841c2b1c4db9eebe15f516ba2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
009954754e5679603311f5abd90a63b5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185c4ca8302be1c2acd1ccc0f7459a0f,1,0,0,0,0,0,0,0,0,0,0,0,0
fd978454970baf5197d9cacdc961aff6,1,0,0,0,0,0,0,0,0,0,0,0,0
6c669c2b13ea2704ca2baeee756c721d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0304ce4744307e1402e07590d83f2201,1,0,0,0,0,0,0,0,0,0,0,0,0
9ae8f13c79bcbaa256fc1304e5d4794c,1,0,0,0,0,0,0,0,4,10,0,4,10
ba278b8f0d94d6a9e192cfadf4d4a168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
06c83bf14458a225a99af733a7397bee,1,0,0,0,0,0,0,0,0,0,0,0,0
20dfc4720ade5aba404bf3b3916f5bc7,1,0,0,0,0,0,0,0,0,0,0,5,0
12c1647ba4dab0c00c866ca579fcbbb0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51cbb83ab880b2b8b202b4dba392bcff,1,0,0,0,0,0,0,0,12,2,0,12,2
bc09cd4407a775b2d0e7ce852650f33b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733b187d6400d6e18507fae8b56c6968,1,0,0,0,0,0,0,0,0,0,0,0,0
5fbb66f99881798ba304fb09c17127e2,1,0,0,0,0,0,0,0,0,0,0,0,0
7f1755919385e6bcfb91681a7aaef50a,1,0,0,0,0,0,0,0,0,0,0,0,0
5d3a66dd15875e829a5663651e0ac2bc,1,0,0,0,0,0,0,0,0,0,0,0,0
34b7279c4035270bdefac42ca8a3aa0f,1,0,0,0,0,0,0,0,0,0,0,0,0
caa4925ce98d0f99c92bb42c705e1888,1,0,0,0,0,0,0,0,0,0,0,0,0
a37747a34035e4a7db6109d8b0097b8d,1,0,0,0,0,0,0,0,0,0,0,0,0
194e8227a6e0de0dc92ad6273eca76d9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c98e4979f12703604e0c2856b61a8e60,1,0,0,0,0,0,0,0,0,0,0,0,0
19fc8fc02d38eeb9353ac6e631209304,1,0,0,0,0,0,0,0,0,0,0,0,0
9d3ae2dd5184d3c06b12842f55b48b13,1,0,0,0,0,0,0,0,97,0,0,97,0
93c02d9a64172cbe4f245253513d4e89,1,0,0,0,0,0,0,0,0,0,0,0,0
101d90d1df91f210238b3bd96ae10d93,1,0,0,0,0,0,0,0,0,0,0,0,0
8923c282ea8193ef1806ffa5b4bbadb7,1,0,0,0,0,0,0,0,0,0,0,0,0
ce9a29eb640564bf4e69a72a92aecbfc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bd9d66c5c5dc321e276342fd60ba7fed,1,0,0,0,0,0,0,0,0,0,0,0,0
9a3d64154e4aabd1d146ce939d807259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08342c9ea704d2683a4488e06f5cecc9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8224a1f1819d0e3301b11f4ceeb6f79d,1,0,0,0,0,0,5,0,12,5,0,12,15
716d41ff03000ccd03f23fef4ba4719b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73aa6340e20d62c93f02e614befacc99,1,0,0,0,0,0,0,0,0,0,4,0,1
cc42c3acfe75ca0604b9167716688cdc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2eb46f5e1db6e0a8d921e6b21cc2ef01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64fb40f4ae0fc606d4e8825e48b04310,1,0,0,0,0,0,0,0,0,0,0,0,0
ca1c1b125c7ca38b48f9bbaeff558f3f,1,0,0,0,0,0,0,0,0,0,0,0,0
79b154d869ef2db9cb6f234269419fed,1,0,0,0,0,0,0,0,0,0,0,0,0
1d8152c1fcb90cd172cf909545b296bb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6d7738132a9422bab0d6ab4cd4ad6e14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459548bfc80fec7620c09f29ac04b180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
484b304fd0c8d5500cff86a15ec9054c,1,0,0,0,0,0,0,0,0,16,0,0,16
f1c5329db7d021548b6cb724cb557f70,1,0,0,0,0,0,0,0,0,0,0,0,0
5b3903ae4bdb377ae43b746e3dce515d,1,0,0,0,0,0,0,0,0,0,0,0,0
9667dbfe4e965f8f2a7d8fbe117ec38a,1,0,0,0,0,0,0,1,0,0,1,0,0
344fee16e7cbdcbf047d896441b3b157,1,0,0,0,0,0,0,0,0,0,0,0,0
d0c238208503c118186daad667e9cb95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22a04f504a8faf312d7f7eb59c1e8611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aad64b94130dcab007a290e57df2ec58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2efe99261bbaa0143190ebd7bc62581c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
770ca7014b95601294f8b61a2844e8c3,1,0,0,0,0,0,0,0,0,0,0,0,0
4a376260aee7c40a6ae4b934b947839f,1,0,0,0,0,4,0,4,9,0,4,9,0
e625f819b17e7d673f96e6ad4cdd188e,1,0,0,0,0,0,0,0,0,0,0,0,0
57ae1b70a8d378a2886c8290edf0af62,1,0,0,52,4,31,52,4,31,52,4,31,52
9298c3b1cb1f7fefe4c0af89225b0608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cc0687a7e31bd4a0ce4d6518ca6a07c7,1,0,0,0,0,0,0,0,0,0,0,0,0
71ff447e0bc7ddab1624bcbab2c25910,1,0,0,0,0,0,0,0,0,0,0,0,0
0b2fbf320d3e0dcde56f43262c68e729,1,0,0,0,0,0,0,0,0,0,0,0,0
91d49ae29cd7297e71d4ccb603727fac,1,0,0,0,0,0,0,0,0,0,0,0,0
7861375c9e54a8f710b6bd7946580a21,1,0,0,0,0,0,0,0,0,0,0,0,0
9d1d5217fb1128812ea6504dbcd20033,1,0,0,16,0,0,16,0,0,31,0,0,36
52bee2a41c62d61aca0af004fe082039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fb90586f285c9bb88130d9be52f737ef,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fcef869ecf7685b06c81ebdcdaf1aa00,1,0,0,0,0,0,0,0,0,0,0,0,0
67001585653f1fb5488532d1a5005220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b00d3d99d39866d87b8f8fac5c9590e3,1,0,0,0,0,0,0,0,0,0,0,0,0
19c559f0c3a0add0246970a4d029d2b6,1,0,0,0,0,0,0,0,0,0,0,0,0
1382cdd48ce519f317a14998d54f77c0,1,0,0,0,0,0,0,0,0,0,0,0,0
330a89fa0f96b345df9336a89038c36c,1,0,0,0,0,0,0,0,24,0,0,103,122
5eca711d120bd3b5f163b7ac0779fafd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
effdccd1387bc6c95e8d6432bc2fdc46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b58107d949bdcbe5295ebb7d8c853a84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6e2db3145b38b7847fbb8f14da81ac1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e0919e60079cf8584959c8bc556fbeec,1,0,0,0,0,0,0,0,40,0,0,70,0
8fbc41a96d606aefeb21412a54c48040,1,0,0,0,0,0,0,0,0,0,0,0,0
afa7abdfb72183e200aa81a4bbfeae9f,1,0,0,0,0,0,0,0,0,0,0,0,0
6f9afde7234d6f57f90d86dfeef5285e,1,0,0,0,0,0,0,0,0,0,0,0,0
20ee1a9cd8dddb0f72f1827a2801abe7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3a9b1b60e2df3e24819b2548121b3f11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45acbfaefb90905a2f9dbd5ae11769ba,1,0,0,0,0,0,0,0,0,0,0,0,0
2014055a29c338ea7bf40856ece17b7a,1,0,0,0,0,0,0,0,0,0,0,0,0
d949451a85517374e2073b0940e3b411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca32044b72016743eda425583e00301d,1,0,0,0,0,0,0,0,0,0,0,0,0
4b1b9b4ab233bb8496850f4a80edaf5a,1,0,0,0,0,0,0,0,0,0,0,0,0
3f7adb6fec0f92942c68f363e937b443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381be3cc448aca111b647835d58ae0c9,1,0,0,0,0,0,0,0,0,0,0,0,0
590e3232d882409fd2a6732a9b67fbf4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ece7a2a67a9cd424552d563c2d048884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fbb7b719cb6840e9b77bb728121533f2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ff7b48729455686d084f600b79e402bd,1,0,0,0,0,0,0,0,0,0,0,0,0
3b3bbdb0657a08bb8473237d1da3905e,1,0,0,0,0,0,0,0,0,0,0,0,0
7cf26d29b6316bff25f91feaa2632a90,1,0,0,0,0,0,0,0,0,0,0,0,0
8ecfefba1a0dbcda3f393cc125172ee2,1,0,0,0,0,0,0,0,0,0,0,0,0
0243d9fea8479fc500e3fd058c12721f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3941b06da0230ad13c7347775841aaf5,1,0,0,0,0,0,0,0,0,0,0,21,0
0669bf4570027dfc957fe2e2328071d4,1,0,0,0,0,0,0,0,0,0,0,0,0
d86768783a4f7c2b147eb913db3c899d,1,0,0,0,0,0,0,0,0,0,0,0,0
8a19fe93519686acce045fbe46d6a309,1,0,0,0,0,0,0,0,0,0,0,0,0
8d3b85857d01ca5ca7344ef4b2097f40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9abc0da01ae85f8914a525d8e08099d4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3737afd71e43e6e5a91c8b08955ce07d,1,0,0,0,0,0,1,4,85,17,9,152,33
c718fd3901c2472d30774823bbd719b1,1,0,0,0,0,0,0,0,0,0,0,0,0
0d3e8257af3af87a05625746f1c6b97b,1,0,0,0,0,0,0,0,0,0,0,0,0
c39aee24780594c77973853a04fb325a,1,0,0,0,0,0,0,0,0,0,0,0,0
846c925e395f174f5c27b26736a7c378,1,0,0,0,0,0,0,0,0,0,0,0,0
888c49cb3235fa8eaede9ad4c68aa6a1,1,0,0,0,5,0,0,5,0,0,5,0,0
83ceb210674730c54df7ce60422fddf6,1,0,0,0,0,0,0,0,0,0,0,0,0
0979bcd4b9983968041fefa8bbcc1852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae03b9faa65f73f43bbe6f7ee1df2156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9c86127baad2ef551a29fe39b7ad71b6,1,0,0,0,0,0,0,0,0,0,4,35,0
71a2482d2511b815007e420c61a5ff3b,1,0,0,0,0,0,0,0,0,0,0,0,0
a6f56b63bc083dba24830ffeb815c50b,1,0,0,0,0,0,0,0,0,0,0,0,0
