id,a28,a29,a30,a31,a32,a33,a34,a35
c9fa697b247d6127ca2184bb96c49d9a,0,0,0,0,0,0,0,0
27ee6b7a490b7418827d0d777f4603f1,0,285,0,1,0,0,0,0
837e153249e7037825894c1614d01bea,0,0,0,0,0,0,0,0
e1c687a806c6715a451297b56c5ff3a2,0,687.3725,0,6,0,293.7585,0,2
e1b81d89d26b89054e97360ab05f61d8,163.66994,160.2555,1,1,3641.6705,3325.0035,2,2
318d8e301fbfa2a7b0d7b1e2e783cd4a,0,0,0,0,0,0,0,0
d070c1e9a9a7eeb9fb0272cd7ed6d737,0,0,0,0,0,0,0,0
2cbd457f11414fc3ce7ae4138db035a4,0,0,0,0,0,0,0,0
cd6ea3cf419526013a98e0b97f57c685,0,0,0,0,0,0,0,0
049934d9df3ba81b8d71441051ed077d,0,0,0,0,0,0,0,0
ee25af1de0a10e5b62317daf29f69f4a,3729.84222,2627.4815,2,3,39661.476,1050,3,1
5a45e80cf9c45aebd16e88450fc89ca5,4685.10236,4490.9065,7,21,34.5,130.5465,1,13
1396f4bffbed4c2954741085887862f2,0,0,0,0,0,0,0,0
4c31f2ced67b73617528a997c54a7413,0,0,0,0,0,0,0,0
d355729d69ec078e217efd3dfd70b25c,0,0,0,0,0,0,0,0
64e4f8477f4e7a4c63ae7e3b3ff2b106,0,0,0,0,0,0,0,0
79b154d869ef2db9cb6f234269419fed,0,91.732,0,9,0,0,0,0
3fe142130898d2a971cb1fe30debc966,0,0,0,0,0,0,0,0
5069e2ee7d1e3fec408f4013038c24f7,1006.55,980.0865,13,25,506,464.0895,5,7
dbbe46e1732205d3ec3ba6538e8ff8e7,2199.68,2594.45,2,11,14049.55,7384.356,3,10
aae44fa81e793b7b1a6fd9f7f45ca651,0,0,0,0,0,0,0,0
54d17a222e2b025113430df595ad8a8c,0,0,0,0,0,0,0,0
6b9be002b5f2a0da06966665ef7f7c3e,400.76402,0,3,0,450.8115,0,4,0
60038d7353a57e59847c84e0bda11c00,6331.3468,0,1,0,14007.092,0,1,0
3866640ab4f4eace88cb4555a865fa7f,0,0,0,0,0,0,0,0
114a273f7b505a80736bbaacdc5a934e,0,0,0,0,0,0,0,0
9d9773a64ad7563fe1255635042632ad,147.3,0,2,0,57.5,0,1,0
f0a8cdfdd9c5929b1e044db9abeaca7e,0,0,0,0,115,0,1,0
49da3dd35317f15ba8aa2d63dc4b6e3e,0,0,0,0,0,0,0,0
1f2ac958f39c0e542fc1ea32d62fccb9,27397.8,30330.004,4,11,0,1348.7985,0,3
fbbab7e416194090113cd04bd5d1e106,15206.27982,637.45,4,6,111.55,17951.85,1,3
a0427aa1cd828a3675a0100f12b88d3d,0,0,0,0,0,0,0,0
768b4542316e78a87735ce7b5beb42f1,0,0,0,0,0,0,0,0
286c931185d9b6954c113cc6383fa558,0,0,0,0,0,0,0,0
9eadd17318a1c9f27722e0e652268541,0,0,0,0,0,0,0,0
b2bc87f3948ce529651adb01877ab92b,9.82,0.0095,1,1,0,0,0,0
5e3fbb73a94e865615fbcb32d6cf0865,0,0,0,0,0,0,0,0
a6d6d11f46d4d451fd9a79a79082ae66,0,0,0,0,0,0,0,0
4aad942973a11f200c9fab71e7bf8fba,0,0,0,0,0,0,0,0
5e17a1dca93badd2062a78ad99241de7,3928,3768.384,1,1,4600,4165.056,1,1
3838bda54ae054cf98bb3f6f8f41109e,28804.024,28239.7,9,6,75089.4225,74107.95,5,11
fb9c30a700bff591f65641932b62cf0a,0,0,0,0,5750,5250,1,2
f156a930fb748cac41e7db3218afa31a,0,0,0,0,805,0,1,0
12450c54e58a72eb5eedf7379175d1f9,0,0,0,0,0,0,0,0
ed553abda911dfec11a35f25c5bc26a2,0,0,0,0,0,0,0,0
9499ad275f1692e958d010e9b338e16d,0,0,0,0,0,0,0,0
7129d2c2f0e00e9ef8d8724d99e3be85,0,0,0,0,0,0,0,0
f19c15d2c80329bf604e0558d4b45e55,0,0,0,0,0,0,0,0
17622dacd38dca0397dfb32f9d401922,12463.52436,12846.2705,9,22,6440.4715,5885.3865,3,10
1adbc78d8f92a9b8bd67e7dc6a6ae63b,58920,28500,2,1,0,0,0,0
6f0ea69689b01c130d8eb96be3c0bc10,2615.6552,2530.42,10,10,1969.835,1798.44,11,12
1cd405bdf8025114cd3fb46c6237ea2a,0,475,0,1,0,0,0,0
cebd8f7e96ff146d41d7f1f12c667c62,0,0,0,0,0,0,0,0
a783861822252d0f22f01167b512ad88,697.54406,2483.794,1,24,816.8795,9459.597,1,27
864c8990663eb5917572af2bbf01748f,0,0,0,0,0,0,0,0
caba98792bdd90f5b71847ee337581a0,0,0,0,0,0,0,0,0
51ab47f04ad2ba98aa93da30b8a2460b,0,0,0,0,0,1.26,0,1
bb72ba3d19693c504001640aeed71bef,0,0,0,0,0,0,0,0
06593fd36a41b11dc8c922827bea39b5,0,0,0,0,0,0,0,0
e9c5fa196abadcd37a7381203ccfce11,0,0,0,0,0,0,0,0
ec7e7847c2fd7e05c02d190eefd3976b,0,0,0,0,0,0,0,0
83f99d7d0a9682a006e3da2e087e56c2,0,0,0,0,0,0,0,0
d44929eb6eb3a871b7c66662d7aab5c8,0,0,0,0,34.5,0,1,0
19215dea81aa0f3678b2f7dbcc68e74b,0,0,0,0,0,0,0,0
5adacf3e5a7ba14f0634d74de8446360,5726.40534,365.6455,7,10,7345.7285,4744.1415,6,8
74e83cde9b87a9e282c15f8c13826043,30.43218,59.3655,1,2,0,0,0,0
6654e0d4a0fa58074dda012a4f8852fb,0,0,0,0,0,0,0,0
cd71e15c025587e7178ba86a228876a8,0,0,0,0,0,0,0,0
11b8b0744ec05c5b58a9f9a154e3096f,0,0,0,0,0,0,0,0
33d5f42b1795f8a960cd400f5cf1db57,0,0,0,0,0,0,0,0
a7bf7b18bd462a9389d775057dcdc482,128.72056,5700,1,6,26986.797,3675,9,4
16ec41112dbb2c7f87844f129ad784f3,0,0,0,0,0,0,0,0
e4d1979974b592e3290f0eb8ada94bf4,470.38782,863.3315,7,18,1422.8375,1303.9845,6,12
5f47643d047c420281c01075ec91e7f7,83740.52136,71725.152,7,5,166.2785,10562.16,5,3
f4d8490c00cdc960ed587485dadc0986,0,0,0,0,0,0,0,0
fcdfa51afd550704e1aa4a5886c43746,0,0,0,0,0,0,0,0
56961463f11f47189d1e6ec420512291,12451.76,11731.55,6,8,17825,15819.132,3,12
984ee255e55a3d6d928f19ba8d1efab4,0,0,0,0,0,0,0,0
63b3a4fad530b56ef2beec6f5a77b662,0,0,0,0,0,0,0,0
ab2359684c5ff2ea85499c0d030965bc,0,0,0,0,0,0,0,0
4dea40e949c20f84a036cc566f22d76e,0,0,0,0,0,0,0,0
0c8bfd2a45a240fb461485218ffcbd27,0,0,0,0,0,0,0,0
d8c32a3f3a9237369099b01e94649b7d,0,0,0,0,0,0,0,0
7c3875abc4085d75eeadd2144e204caf,0,0,0,0,0,0,0,0
edaf10590edd2b182973053f21c88d7c,0,0,0,0,0,0,0,0
f59cfa639517483a7ec9693b709fe070,0,0,0,0,0,0,0,0
89f85ac66d28fead4205851098f43280,0,0,0,0,0,0,0,0
91e368d855fafcc300983241c4aa4375,0,0,0,0,0,0,0,0
9a27b910844dc7430391119484db14c4,0,950.95,0,3,0,0,0,0
2c9296235677e1bd68d2a3e59647caec,242.47544,191.216,3,6,345,367.5,1,2
5f8c015a1cd670fa4400b019c8a03afb,1587.5012,5130,4,2,128.8115,525,4,1
4aeb632ff9d71969e9884d04ec1efddc,0,0,0,0,0,0,0,0
cb77336efb822680c5b1ef33e1748812,0,0,0,0,1150,0,1,0
71766a0b9e481fc5ae2a0a350caf9fd3,0,0,0,0,0,0,0,0
558384f136d7435bf0945e027a500f73,0,0,0,0,0,0,0,0
f11bf04b7eb04f1eef87f0c899ebcc71,0,0,0,0,0,0,0,0
6b4ec4769f96dae1e1f55aaded46899c,491,616.493,1,41,615.02,723.45,3,47
aa90acf09ccd9b44341ae365efa20d7b,0,0,0,0,115115.667,96628.35,5,7
34956bcc86c58edd0e80b2b91d02808c,0,0,0,0,0,0,0,0
5ce48f10e5b6e5c17386e021a1d87711,0,0,0,0,0,0,0,0
4d98005fa8c1d99cb0513552c58ee6b5,0,0,0,0,0,0,0,0
961bfe1069e19c2cecd0466df8bbe8b7,0,1537.993,0,3,0,4411.197,0,5
bc0db6884aa58d855aa2d873edcdac66,2946,6650,3,4,0,0,0,0
44cd9193fc51f05b688395c32fff264f,0,0,0,0,0,0,0,0
08efba0554d385d70a548402bfa7323c,0,0,0,0,0,0,0,0
f09edd866afffe317a350890258f681b,4780.01266,1425,1,3,3883.964,1995,1,2
da2e4cd8100f544f2f3edb108d859f2b,2591.498,3588.511,4,38,690,519.645,1,11
df742e7103a5e5c793cd3ffb944c50b3,0,0,0,0,0,0,0,0
70a185d212f3359c7293818ae3691673,0,285,0,1,0,8301.3,0,4
4184918c67550fcefe2e59dc708b4ead,0,0,0,0,397.6815,215.2605,3,2
a06c8a4fc46d8e8efb03c6e285df0c0b,0,0,0,0,0,0,0,0
cd8c19bacea7090174bea5eac02f8e58,0,0,0,0,0,0,0,0
006114e38e757e4584eb715bc0477d92,0,0,0,0,0,0,0,0
fd6dbf589cc7723318fffec1313c9177,0,0,0,0,0,0,0,0
b8fb1d312123c4b3239df3926385afa6,0,0,0,0,0,0,0,0
d0c2df010463a185a153f67e2b289d22,98.2,95,1,1,1632.425,1490.517,2,21
5a59a8f695f756188b66af10bc47d295,0,0,0,0,0,0,0,0
7eaf3784bdc9b7f166f6dab01a0b53fd,0,0,0,0,0,0,0,0
29650b213b33fa26f1a2ec6925be326d,0,0,0,0,0,0,0,0
f69e5a0550ab34ec97675243c77d868a,0,0,0,0,0,0,0,0
4c206a08eebba72675e1dc9c1bbc7983,0,0,0,0,0,0,0,0
e1a8eda2b427435a2049204aa2da00db,87.8399,0,3,0,13898.8195,12600,6,1
12f966b5f1d57c211559017415af7f80,0,0,0,0,0,0,0,0
20d7321607217e224119a7f95cd2aac3,0,0,0,0,0,0,0,0
25f7ef3d4132eb12f2680f4b2441890a,648.12,633.061,2,8,345,304.7205,1,6
d810b03703d58cfea2c7c3a940fbb537,0,0,0,0,0,0,0,0
9cab42db653e981726d944ed69f5ba28,0,0,0,0,0,0,0,0
18fc134233254e42905c9530240d43b0,0,0,0,0,0,0,0,0
98741e8d876599556abf12a9fa32b24a,0,0,0,0,0,0,0,0
2cd78abe038da8f7cabb52efd76ae456,0,0,0,0,0,0,0,0
63cfa12d98501ac2901b6a3279f139bd,0,0,0,0,0,0,0,0
ad3a866864b50c96823b128650b4db06,0,0,0,0,0,0,0,0
5bff4b471393baa048fd33fe7d3012e1,0,0,0,0,0,0,0,0
9aa289ba07391b131f1d980f83e9b67c,0,0,0,0,0,0,0,0
7b485905124474e4158ce99bb8af30c2,0,0,0,0,69000,0,3,0
33ab2e7b7af35049a484122fdc9419a5,0,0,0,0,0,0,0,0
799fa981f79c12f2c776e30ba046eaea,0,0,0,0,0,0,0,0
0ec166f1bd13db80baae07c2d1b64d6f,2955.82,2699.9,3,7,56350,47119.926,4,84
6c37531959e1ca96b61ce233759253bd,0,1767.5035,0,2,0,14066.766,0,5
c45fdb0c2cdd57aa7f550c72d6061f67,0,0,0,0,0,0,0,0
6d2324246d042249349364b19b87effc,0,14884.4955,0,1,0,0,0,0
da456ce9cbfc49a20b01c023bd63d127,613.75,0,1,0,0,0,0,0
3879779df0bb1eecd60fe467c353522c,4026.2,3921.7045,1,1,4715,4324.446,1,1
2b97ae24dba359edb77a7ab18da9e4e6,0,0,0,0,0,0,0,0
72603b4064ab6137f12372024ba354b3,0,148.6465,0,9,0,940.59,0,5
d88bced221c86839311f6946e1204783,0,0,0,0,217.1545,0,2,0
56fe546c3fe6df3e4a0909cdbebe066a,1.43372,23.75,1,2,0,0,0,0
8e955339ed03d28443f7cd5f2cedfc6e,1964,1759.97,1,3,0,1050,0,2
9b1516c30b59d06bb7ba74bba6353c62,0,0,0,0,0,0,0,0
ab790bf6cb522f4b202694502b9155d5,0,0,0,0,0,0,0,0
d59ef453850ff0a9ac7d0f7edcf2ebbe,0,0,0,0,0,0,0,0
b7f66b6b69351f2a993908dd6f06835f,0,0,0,0,931.5,840,2,1
98e1094b477b1785bbee95eb24c98d39,0,0,0,0,0,0,0,0
a9e553001573cf81e1d68385b2828110,0,0,0,0,0,0,0,0
0ead3d857a8acbd3e60afdfac5bbc29e,186504.6904,152462.5075,9,85,735996.6305,660357.894,26,167
b5d6b31b8fae01ce429e102ed6b0abf5,3535.2,3420.475,3,7,8050.345,7350.2835,14,17
e4271c8c9918c3485f8c061937402e0e,0,0,0,0,0,0,0,0
a919b7a724b139cb2e7e724e884ed79d,0,0,0,0,0,0,0,0
f82bc21faed8c4bec2e2636239150f62,982,2850,1,1,0,0,0,0
cb05585595d5c9407dc08352bc66ad03,0,0,0,0,0,0,0,0
ef78ee04c5c8d782bc4560a0484d0ee8,0,0,0,0,0,0,0,0
30aa0924714844516aaa58df9cb42d5c,0,0,0,0,1.15,4.2,1,6
d722857eed4253c7115305ef6dd5c8da,0,0.0285,0,1,0,0,0,0
84a314e2064b8c0eb6a39d1861eab1b5,0,0,0,0,115,1050,1,1
554ce798d8b57c7212fc38f165109a35,515.55,256.2625,2,2,3.588,295.953,1,3
5c2ae34ec4157854c157afed3cca3a7b,206528.6819,202805.392,25,22,215207.458,196772.52,34,31
b64971f1a7c4054b7d28439f6e7e6dae,7718.52,12897.751,6,28,11966.9,2319.45,8,15
1933791e4b51273955113ad6d0bf5236,2487.73988,0,2,0,2913.341,0,2,0
c9a3f7221eebda4090c2ab8481fc1c07,0,0,0,0,0,0,0,0
ece7a2a67a9cd424552d563c2d048884,0,0,0,0,0,0,0,0
f1fd5a0e7ca2b06766e327c8f91d3537,0,0,0,0,0,0,0,0
c8272649f21f4a088e3b97ee9528e0a7,0,0,0,0,0,0,0,0
89a54f5c26ca3a59a8e77568d1c7253f,6785.5709,7319.75,2,4,121665.538,3150,2,1
6fdb01900f5a29e549f935328c5ce7d9,0,0,0,0,0,0,0,0
3696772d500ae08c07240024216441ec,0,0,0,0,0.0115,0,1,0
a5352d7482da1196c01c5aff873faa3d,0,0,0,0,0,0,0,0
a56595be276f90c218542c46567ca45b,0,0,0,0,0,0,0,0
619a544a8fe23f3cf65d6501532f407c,0,0,0,0,0,0,0,0
8577332006de472ee8959887bf1003ca,0,0,0,0,0,0,0,0
ec4719bca66ac098133c919929011912,6186.6,5983.233,2,3,7245,6631.275,1,3
8335a274e9b8e9859e1c12734fb3b57b,0,0,0,0,0,0,0,0
cddef8ae51991f114470fb5e8367ad4c,5700.019,5491.1615,2,17,14102.68,8469.867,3,12
bab54049c86cf7fafc3ac7daee2034ea,0,0,0,0,0,0,0,0
0a4ddfcdb005b047cfd244cc603f2083,0,0,0,0,0,0,0,0
fb90586f285c9bb88130d9be52f737ef,0,0,0,0,0,0,0,0
fe1eb3cd3f602ad30994fc5253177044,38.298,36.955,1,1,575,525,1,1
496a952f8d8b1563457ee29d9b4f1df6,0,0,0,0,0,0,0,0
be411d591dd500ae016d16d995daf9c6,0,0,0,0,0,0,0,0
87c519363ff338e6f11b04467803835d,0,0,0,0,0,0,0,0
a9326e106874c9b7fb2506f31ecda8d6,0,0,0,0,0,0,0,0
0a1fa442089bbcb46e359214ec5875b7,0,0,0,0,0,0,0,0
4d8e6914b2d69a1509a0b6b93d4011de,0,0,0,0,0,0,0,0
fd118e7776133e9cb93579e77e54c40b,0,0,0,0,0,0,0,0
56421f7cc6a675f7f8bedc2363f395f9,0,0,0,0,0,0,0,0
f4be57cd095e4bdcabda124e106899a4,0,0,0,0,0,0,0,0
951331b1d1b6849a18f355b2c5cb2cb3,0,0,0,0,0,0,0,0
bf8bf2e180739e0555987e895c690611,0,0,0,0,0,0,0,0
4b392af6de274e79f743da7d1bb7fedc,29656.4,28661.5,2,4,11500,10535.007,1,1
f5e41825457592788f729d8baa4bcd56,0,0,0,0,0,0,0,0
77a803dd144eeeb5e8c223eeec13fa1c,310.63606,102.6,2,1,239.5795,0,1,0
e144065d9d0159c5cd7c52a3b10888a9,1717.5671,7290.281,3,1,1932.0115,1749.3,4,1
4ba69a576ec5492f497e3912b9562d04,0,0,0,0,14375,533.4,2,2
4a6509f1fea39de44c95e31b3dfc4341,0,0,0,0,0,0,0,0
2a968ddb5658481fca7e56b7a82d5903,0,0,0,0,0,0,0,0
acd111ae776ecdf8c61e8c0e6e695524,1473,1330,5,11,1229.235,1227.975,4,11
46f4c3906451d6c2cab10b25792444ef,138.462,132.0025,6,10,0,0,0,0
344aa4a131c19410592689d9da460a84,984.946,950,1,1,2203.4,1995,1,2
d15999493cc81d796c3a30f41f79e634,3526.5584,3402.045,2,27,3464.95,3177.3,2,40
1a04f4ffeb328e60df0332a2008bb197,0,0,0,0,0,0,0,0
7604c7b69136c0dbaed9ab33ae281be6,0,0,0,0,0,0,0,0
11b34d950d3f3488965d60d780e13525,0,0,0,0,0,0,0,0
0ae0441f056394819a3650c3a5fed039,0,0,0,0,0,0,0,0
a2920f8f822262780dbc122e1d7133d3,0,0,0,0,0,0,0,0
69e66cdf1923cc564bc62145af52e8ca,3183.644,3078.38,9,39,4872.55,4448.577,13,95
c0b0dfc6e33b7012671d3b6e90d5b176,0,0,0,0,0,0,0,0
fd7bf305689556a1e1adb2e80daf19d5,0,0,0,0,0,0,0,0
e5f7cc17b27ae49df1947bc71891d727,0,0,0,0,0,0,0,0
4dbbe0ae0ecc5236c8601aaa70ce9e77,3891.4696,4044.815,2,40,9717.5,1946.49,1,34
38d56ec7f120baa448a88974212bc12f,0,0,0,0,0,0,0,0
f40a250371220623c82499b3fdf5738b,0,0,0,0,0,0,0,0
f159471245e9d24d6e21866b9fea3689,0,0,0,0,0,0,0,0
ab706fdff0cc66ad29bb9f6fdb6f8525,0,0,0,0,0,0,0,0
61025d1e4381d5ddd5725051ff8347cc,1501660.485,1633793.28,23,55,1018510.265,1185887.262,17,59
0aef08d3483d3671ae783a45c24a0c51,0,0,0,0,0,0,0,0
b3ed1eba0ae12af710cdeede5bd5efe8,3240.6,13299.4395,1,15,3795,4275.789,1,17
852907a914b289ee5932f40ffa3ff2b7,0,0,0,0,0,0,0,0
38765dddae82bbdb817bbf399138f432,0,0,0,0,0,0,0,0
0a53a63c98ba17994e32449e50970730,0,0,0,0,1827.373,0,2,0
482138948ddfdd7b8ac3f868628d0fdc,0,0,0,0,0,0,0,0
5340bfb449baf9ec314bb5634a10f5bd,9257.47112,6638.8565,5,66,10789.1965,10422.111,5,48
5a0a61c0a9a602e31a51abcd4e58274f,0,0,0,0,0,0,0,0
a41d30e038f0e84f653d07d64463c2e8,392.8,421.1635,1,3,37207.8935,34007.022,4,4
b43879e834c3c7d888a42fe469bf44ea,0,570,0,3,0,0,0,0
8d82ffe4cccd50a5353fc21eb2e94e0b,0,0,0,0,0,0,0,0
3fb5a6efb1880ba757c5d7c9705f53b7,0,0,0,0,0,0,0,0
94f84d53fb84c94ac48e4a903c9df97e,0,0,0,0,0,0,0,0
768bae2d9da19ab8b5468cf524fe9e22,7168.6,5035,2,1,0,0,0,0
c010127f16a91778033e62fe1e0be374,0,0,0,0,0,0,0,0
c6853a500321b14d5151a6dd30ee26d2,613.75,0,1,0,0,630,0,2
dccd36ef08f886a4a15e311d35783fe6,95.90212,72.39,4,8,0,0,0,0
61dde162d45c5698151b19b04529576c,0,0,0,0,0,0,0,0
13f90cf16a5fe3f784315e1fc683822a,0,0,0,0,0,0,0,0
5aba6f39525ddd75e28228f1087447aa,0,0,0,0,0,226.422,0,4
2687374aaca044d34ea08fec7f93a6ec,0,0,0,0,0,0,0,0
fef1e20fcd5f1676667ec72b2d54db96,0,0,0,0,0,0,0,0
fd99e6dfad7d3f711a60ab32da2b2d90,0,0,0,0,0,0,0,0
efcce3ce78fea6f9ab4c8fd4199a1855,0,3325,0,1,0,0,0,0
45a16c33fa2c2490af6e43aa0a6d0b6b,2062.2,1990.3735,1,2,9947.5,8923.1835,2,3
d78c50ef2d9e1b451f0e0abb38115734,0,0,0,0,0,0,0,0
d50d9892c57f0db8d200ea8a7dc9f1e0,0,0,0,0,0,0,0,0
15ea91a003b98a604d580085d8b232cf,0,1303.875,0,5,0,630,0,2
e3237f955078f8872878e06ff8d40fa6,20936.32838,20647.851,7,51,16448.266,14095.494,6,64
bd1f9a034458a0999fc38c37dca482f1,17849.16588,9374.923,7,55,94946.875,88430.181,9,51
4b87aa57609a3abdb81842d4bb5c3ac1,0,0,0,0,0,0,0,0
039b72a91b3bdc72e917c1a5e9f9582c,0,0,0,0,0,0,0,0
3d153414c340d30f047f1ca2ff249983,0,0,0,0,0,0,0,0
8c09df6e3588bdf1a78324a8d70089b1,0,0,0,0,0,0,0,0
0d2a6a47637c98a8aed095a0d6243848,0,0,0,0,0,0,0,0
0bac3dcd0fed5f38011418149c6d2eaa,0,0,0,0,0,0,0,0
c0079958836cdcc67017eee9af0b7b9d,4910,2668.778,1,1,0,2949.702,0,1
b43cb1b622acb9bd9be290c5c9351c5e,17424.83386,15023.3095,5,17,6602.15,8125.446,5,10
01fe6cf618af46dcbf525045ed18a622,0,0,0,0,0,0,0,0
06110805a75f14a95d7106c1d7635822,422007.4001,612220.394,2,3,0,0,0,0
a298fc986f73230317a5affa56479498,6805.39748,84650.377,4,3,7705.0115,209.7165,5,3
6b675c319713d015fe6bd96bca6ac864,0,0,0,0,0,0,0,0
b63f82797073abe773747a494d92d1cd,0,0,0,0,0,0,0,0
64206e18d742600d85c095956a0abd77,2946,2691.6635,1,1,2300,3074.169,1,1
eebbc4d95f92739e9da3fa849ae52c72,0,0,0,0,0,0,0,0
788d3c2d46aed58b5180753a33bfee26,253.847,0,5,0,297.275,0,5,0
19c41e5d17aebadd16d4e28df4a92dc4,0,0,0,0,110.4,0,1,0
56b15e1d79c31d33491e55c7f6c536a1,0,0,0,0,0,0,0,0
2dc0674c3293b1ba7f9dc95c96be26a0,225138.23,217907.903,6,36,17226.816,15661.338,6,6
8affaea8b0330f6b9cce25f53958c33e,0,0,0,0,0,0,0,0
98d1a5ebe21681646f5793b4f6863c88,0,0,0,0,0,0,0,0
2b3d8e0482ca8de6b82731ae0b319f70,0,0,0,0,0,0,0,0
1d3ae055ef85ab41758def995bc892cb,12522.81752,12635,2,7,21055.603,21000,1,9
ffa083d370970c224c66f17537e71626,0,0,0,0,0,0,0,0
0ad5bf439b4c725fd0fe4d44dbd871e5,170696.6803,159970.861,35,44,115952.499,102483.612,28,23
0e73187f093538a81818e9b43bf8da16,0,0,0,0,0,0,0,0
eab7a02344c9fc420f0c9cb2d1fc1aeb,0,0,0,0,0,0,0,0
58e8159ef47e4e104b423a67d529d0ce,0,0,0,0,0,0,0,0
2045872b8fddf3a1453640f0b4959cca,0,0,0,0,0,0,0,0
66d96d38d2cd918d4a6eee343b4ec23f,0,0,0,0,0,0,0,0
d861769f2c2fdf9217bbba1febab1ff6,196.4,0,1,0,230,0,1,0
c5aa7378375211ed750d332dad25fedb,0,0,0,0,17250,0,1,0
0e902b94b07b5a76864720d868e81b5b,0,0,0,0,0,0,0,0
15a0d445327361c061d20479bf728fe0,0,0,0,0,0,0,0,0
be206bd0018a6e4afd999ca6fe97fb45,0,0,0,0,0,0,0,0
aaee340ea59e505d905720c868deaf1c,3201.32,2970.992,1,16,7577.3385,6961.1745,3,11
9d9fd082f26f8ee573b5283d4ed67fe4,0,0,0,0,0,0,0,0
4c456f34fc137052e5239bf7e162bfcd,0,0,0,0,0,0,0,0
c3fa4b41e0b94cda8a881921f2e0bae5,0,0,0,0,0,0,0,0
26b07aa87c609685c92cd707fac59ccb,0,0,0,0,0,0,0,0
fc9606017edef9da31038f99045a8c67,0,0,0,0,0,0,0,0
b191c3993d1ece3f1e930c3131c6080f,982,1235,1,3,1370.8,1050,2,1
f1ce20a28c8659241c47237acec29d56,0,0,0,0,0,0,0,0
33c9136406ae77add9076870da3ba04f,0,0,0,0,0,0,0,0
30e64556ef1fc88241543d12d288c101,0,0,0,0,0,0,0,0
a71a84e6be5a3074cf2e02b4746a33cc,0,0,0,0,0,0,0,0
1e8d50febbbe7913ed4c77b7f8db7240,0,0,0,0,0,0,0,0
e67b0e41746277cd993f72f63a304a42,427.58244,37524.05,1,10,500.733,1260,1,2
81e98a3445e1bab4f43cb7fe95da21c9,0.982,0,1,0,0,0,0,0
952d0c3c0d9aad86335e0dc747ff018c,1205.896,1182.75,1,4,2185,1050,1,1
cab4a2f012865fb85b816366caf762e1,0,0,0,0,0,0,0,0
9d88fa9a0b9bbb1900cc815bcfe6cc99,0,0,0,0,0,0,0,0
5fc6a609059187d102ed189473183140,0,0,0,0,0,0,0,0
16e7be5e913ac64debd4b760e3b36a62,13.5516,13.11,1,1,0,0,0,0
afc0d3690fcfae9d5757f01ac04bdd7b,0,0,0,0,0,0,0,0
a5c298b46e8523095b13795f7892372f,409.16994,0,1,0,479.1705,0,1,0
b4b4ab54eb59ef75bde4d629ed359e12,0,0,0,0,0,0,0,0
ad18e4d69d1f0942d2e09beb68f7247e,0,0,0,0,0,0,0,0
91a35947e9954e2d9c27ec82d8224754,0,0,0,0,0,0,0,0
189cd034038de78dc395e51c70142671,0,0,0,0,0,0,0,0
9209df6b91a63473eef948a4f5d45ad9,0,0,0,0,0,0,0,0
8ec3959e37b4173d66ef4c6fe7b98f3a,613.75,0,1,0,0,0,0,0
f6fb292fd05c55211773b0aa8948082f,0,0,0,0,0,0,0,0
c0aed68d88d7893ddbe82bfa9c279e03,0,0,0,0,0,0,0,0
27f6666089896923c7d15f613d25f30a,0,2945,0,3,2945.61,294,1,1
1420c5b4923a0652c56e4173ac003777,1031.1,590.425,1,6,517.5,366.093,1,6
2e0597ce11a9ba8fb2b24c68b885a50c,165.7125,95,2,1,79.0625,0,1,0
2567828e2b3f877a1b751a3146f5877b,7220.77366,4180.6935,3,3,8687.8015,11032.35,3,3
6769358bcff7c50b02728b0eeae89806,0,2861.21,0,9,0,2774.1,0,9
a9679720958d54fae2d3ecf6dd28e740,0,0,0,0,0,0,0,0
bdcd6a1070b6c855c1088416d5b85df7,0,0,0,0,0,0,0,0
a48530df7dd8cbc9d86ca292dc9a904c,0,0,0,0,0,0,0,0
cac6960f52fd8e42751ff44dc8a017f9,0,0,0,0,0,0,0,0
957f70927975fd37de99fac19819d7dc,0,0,0,0,0,0,0,0
b8bd9e7e55fd0383426bd294f4b39206,0,0,0,0,0,0,0,0
92650904f320a769cdb95272116e5d28,0,0,0,0,0,0,0,0
bf6473fa30fa8dfc85c384b74c217b45,0,0,0,0,0,0,0,0
52d64e7f33217c9a1381e850498d0459,0,0,0,0,0,0,0,0
fc0175f9ba3ac6cba7c093a00443710b,294.6,167.6275,1,2,345,324.072,1,4
833b5622d50efd70c07873dd451c8df5,0,845.5,0,21,0,650.475,0,21
883f0e8de937d2ab780d03611454982f,0,0,0,0,0,0,0,0
3828062bc80e6facc3066461b8962597,0,0,0,0,0,0,0,0
f9d6afe51605b3b58acc23a342be36b9,0,0,0,0,0,0,0,0
83d91ab0210ae6288ac35ed40951de07,133.552,47.5,2,1,438.15,52.5,5,1
56541a65097e1f25121eaa1e5be81e11,0,0,0,0,0,0,0,0
836a1264aba596e361bfc4e57e4cf59a,0,0,0,0,0,0,0,0
5cf506d9019cd7642142a028d514964a,1680.0056,807.367,1,6,2429.927,630,1,5
bc3d0c65013be9ae3153d38764e8060b,0,0,0,0,0,0,0,0
4ccb8cd05ffc239f708ecfe1050b0edc,0,0,0,0,0,0,0,0
a74cbb51956aee7680e9d20436f26215,0,0,0,0,0,0,0,0
eac3bd6cce1e9b33a0797f18d61b833e,0,0,0,0,0,0,0,0
